drug 1,drug 2,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,ECFP4
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[H][C@@]1(CC[C@@]2([H])[C@]3([H])CC[C@@]4([H])C[C@H](O)CC[C@]4(C)[C@@]3([H])CC[C@]12C)C(C)=O,-0.195145171,-0.228495411,-0.084297109,-0.085732611,-0.105953108,0.275635675,-0.047097233,-0.115993287,0.120742162,0.464664898,0.030977109,0.114882239,0.457061956,-0.013539104,0.060538379,-0.098765766,0.449995151,0.016586808,0.365742624,-0.045454801,0.279268954,0.019023664,0.287229634,0.105763077,0.534038621,0.025
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@](C)(O)CC[C@]12C,-0.19079157,-0.267864408,-0.095222933,-0.067112142,-0.113004526,0.308176065,0.027588041,-0.09148464,0.390314745,0.510663036,-0.01852541,0.257897374,0.456234748,0.056641488,0.077712412,-0.068245944,0.464807813,0.10232609,0.255326766,-0.051846161,0.407083686,-0.016800683,0.236782112,0.203133978,0.46633115,0.024691358
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2,-0.00780907,-0.103272445,0.020336398,-0.238005852,-0.095106524,0.059559692,0.167677094,-0.078008083,0.012844502,0.284975599,0.13196569,0.266461602,-0.122020162,-0.154385088,-0.075469668,0.10712008,0.061053099,0.249100239,0.470727694,0.165498887,0.190821138,0.549296874,0.123039725,0.105990741,0.042290918,0.048780488
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[H][C@@]12OC(=O)[C@@]34OC3C[C@@](O)(C3[C@@H](C1OC3=O)C(C)=C)[C@@]24C.[H][C@@]12C[C@@]3(O)C4[C@@H](C(OC4=O)[C@@]4([H])OC(=O)[C@]1(O2)[C@@]34C)C(C)(C)O,-0.177560673,-0.221267704,-0.105809251,-0.303204531,-0.078950338,0.046133096,0.121997014,0.413527706,0.241429825,0.448919003,0.475185245,0.12815187,0.095431664,-0.135811171,0.45740557,0.551961553,-0.087152107,0.209410277,0.229350086,0.19288449,-0.1969214,-0.126039753,-0.288186887,0.2131841,0.186870374,0.043478261
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[H]\C(N1CCN(C)CC1)=C1\N=C2CN=C(C3=CC=CC=C3Cl)C3=C(C=CC(=C3)N(=O)=O)N2C1=O,-0.02387616,0.094891298,0.19205751,-0.049275865,0.137867403,0.449113604,-0.123874721,0.182100029,0.185896587,-0.106487833,0.732784963,0.569040466,0.102066981,0.293140032,0.526821773,0.549760854,0.067545149,0.347953845,0.32389107,0.189300664,0.893883873,0.671793144,0.518455059,0.783370541,0.400492535,0.247058824
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2)C=C1,-0.066679811,0.133035597,0.439093494,0.096417054,0.16756163,0.400930808,-0.108916426,0.637595141,-0.103319812,0.269118851,0.47158365,0.778768616,0.004688091,-0.078554053,0.355504909,0.085520355,0.170358101,-0.113385135,0.243849834,0.367700159,0.736561889,0.46419435,0.656233914,0.612144068,0.598957326,0.28358209
CN(C)CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1,-0.070340975,0.200693582,0.391986501,0.171268684,0.071402465,0.393074186,-0.132773593,0.29044135,0.024448955,0.076694481,0.832034605,0.743580819,0.112606924,0.028208959,0.318863592,0.128544654,0.173141128,-0.00509901,0.301486944,0.48588468,0.729966714,0.341234376,0.558571027,0.608732695,0.475382719,0.219178082
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,CN(C)CC\C=C1\C2=CC=CC=C2COC2=C1C=C(CC(O)=O)C=C2,0.044312604,0.457587077,-0.066443371,0.383579572,0.260019126,0.590526286,-0.132974573,0.49632709,0.581953081,0.009820146,0.858527571,-0.202253501,0.340408106,0.667396851,0.310775548,0.078176176,0.632766792,0.574297715,0.322880698,0.271664302,0.420959903,0.903658308,0.192650518,0.717992745,0.05106683,0.215384615
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,CN1CCC(CC1)=C1C2=C(SC=C2)C(=O)CC2=CC=CC=C12,-0.027690458,0.057055596,-0.125133405,0.012789521,-0.082267121,0.391556566,0.075405994,0.432606154,0.544116831,0.01684944,0.72022065,0.346658215,0.530045596,0.443939168,0.485689243,0.206722085,0.302240475,0.718367228,0.134360866,0.270349832,0.21252851,0.881134516,-0.001244111,0.682360095,0.608696026,0.092307692
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,CN1CCC2=C(C1)C(C1=CC=CC=C21)C1=CC=CC=C1,-0.05481472,0.062666433,-0.0363502,0.131467749,-0.020308135,0.418839725,0.019497511,0.632253845,0.58959921,0.037158149,0.686989563,-0.099409165,0.481171424,0.815439108,0.496861152,0.3142562,0.228288475,0.38240336,0.134364325,0.253127846,0.254077502,0.89333359,-0.11599707,0.688936311,0.304199861,0.118644068
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,C[C@@H]1CN(CC[C@]1(C(O)=O)C1=CC=CC=C1)[C@H]1CC[C@](CC1)(C#N)C1=CC=C(F)C=C1,-0.00194081,-0.187463402,-0.011852386,0.417823244,0.052922313,0.619909417,-0.011332699,0.373279706,0.38754226,-0.11551111,0.551705002,0.42524438,0.38856692,0.387512679,0.502988681,0.549260589,0.426428447,0.741306497,0.288230611,0.003115272,0.042484221,0.868271214,0.234613455,0.487206502,0.675446465,0.109589041
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,NCCC1=CNC=N1,0.465629466,0.435378934,0.478765284,-0.132746485,0.181287186,0.282458159,-0.015330473,0.078054968,0.25192161,0.132215445,0.185484297,-0.031530133,0.306961329,0.278508527,0.113096331,0.40871379,0.328979558,-0.04570292,0.523822324,0.070354619,0.080708275,0.615739216,0.243840623,0.251665267,-0.259007807,0.06
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,OC(=O)CCCN1CCC(CC1)OC(C1=CC=C(Cl)C=C1)C1=CC=CC=N1,0.512974352,0.135687708,0.255966693,0.57112536,0.084134308,0.652671203,-0.072690077,0.376347279,0.588672615,0.06985488,0.960361356,0.6269287,0.5828359,0.715931676,0.915833044,0.511276288,0.76981869,0.192748202,0.308443475,0.666871575,0.16774038,0.813912264,-0.153803795,0.363754542,0.367718717,0.150684932
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,OC(=O)COCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.433593347,0.111105913,0.219227418,0.522863082,0.262809102,0.645010234,-0.086756979,0.452152156,0.640809408,0.026599238,0.855978113,0.020284022,0.403469305,0.760110199,0.324001198,0.333083201,0.729768203,0.485878889,0.501846017,0.38086182,0.165235581,0.926831674,0.47959811,0.652994088,0.303701255,0.15625
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.433593347,0.111105913,0.219227418,0.522863082,0.262809102,0.645010234,-0.086756979,0.452152156,0.640809408,0.026599238,0.855978113,0.020284022,0.403469305,0.760110199,0.324001198,0.333083201,0.729768203,0.485878889,0.501846017,0.38086182,0.165235581,0.926831674,0.47959811,0.652994088,0.303701255,0.15625
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,OCCOCCN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=C(Cl)C=C1,0.405664238,0.087177118,0.245986241,0.650908804,0.290817998,0.636774505,-0.041224621,0.411389544,0.675676751,0.126672372,0.909177661,0.063046983,0.603239245,0.907354416,0.76738728,0.3515232,0.688785937,0.660259161,0.435530708,0.624610557,0.224222458,0.846067275,0.246376327,0.728943934,0.177791893,0.161290323
CN(C)CCC(O)(C1=CC=CC=C1)C1=CC=CC=C1Cl,[H]\C(CN1CCCC1)=C(\C1=CC=C(C)C=C1)C1=CC=CC(=N1)C(\[H])=C(/[H])C(O)=O,0.088170795,0.012971974,0.604713674,0.272432222,0.651251755,0.526512455,0.032938983,0.918190999,0.891835559,0.544595967,0.835422123,0.479901972,0.295920568,0.094445975,0.050621029,0.415505585,0.46777325,0.533441327,0.54222139,0.15600266,-0.029772707,0.837711044,0.46876711,0.577806561,0.633966698,0.128571429
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,0.845103926,0.722631848,0.749276179,0.584050761,0.39665832,0.87609328,0.936360139,0.555361017,0.925932381,0.969972858,0.943298482,0.89759599,0.771614575,0.987119661,0.925128653,0.634592909,0.510881702,0.567989177,0.693239197,0.865296701,0.967309099,0.921453022,0.949036364,0.720410223,0.591247801,0.475409836
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1,-0.179732216,0.011960773,-0.107218678,0.398282751,-0.136233676,0.472765819,0.031903916,0.068118179,0.546035718,0.763071204,0.797101317,0.156587029,0.554763483,0.627704384,0.106793134,0.27704066,0.44943064,0.608885353,0.294709273,0.307295781,0.496148229,0.142134757,0.482564959,0.058470191,0.196275454,0.1125
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,0.544435097,0.317049732,0.447767718,0.10252268,0.27896874,0.722058733,-0.074384724,0.205574711,0.807144212,0.583741412,0.97770125,0.002264351,0.433461215,0.481107362,0.758174205,0.249484452,0.423426301,0.022421982,0.130928852,0.489056436,0.739967351,0.845032105,0.231266373,0.571154738,0.519746786,0.297297297
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0.691749213,0.489733611,0.812188099,0.255152575,0.629034094,0.906189019,0.804620061,0.798892968,0.896638465,0.981818728,0.96346584,0.936561434,0.97862079,0.984352444,0.862197363,0.683311751,0.594188536,0.725575894,0.435646695,0.858145512,0.864928638,0.905894713,0.89604577,0.834475398,0.901074196,0.527272727
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,0.741329381,0.289615575,0.472848797,0.154780547,0.078135268,0.909847351,0.621131943,0.796232623,0.968545998,0.961296125,0.92000564,0.859701943,0.931874135,0.98830936,0.943199065,0.244306786,0.568636445,0.515144883,0.299952336,0.879693412,0.81765999,0.89067395,0.867302762,0.684423797,0.479286614,0.267605634
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,0.613857049,0.580399128,0.485452648,0.151488733,0.001761749,0.264464409,0.730197127,0.675441504,0.820119398,0.877758424,0.658199853,0.242526492,0.674058526,0.421426302,0.880195188,-0.017704375,0.324904293,0.363784655,0.463922674,0.6255119,0.836409913,0.458142195,0.375955733,0.655412518,0.145971448,0.121621622
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,0.371824191,0.039111404,-0.007229353,-0.083597943,-0.001459475,0.483098188,0.072105823,0.286712395,0.012815971,0.852067542,0.921113172,0.401674331,0.35786065,0.596050484,0.21621556,0.401871048,0.425033191,0.605283712,-0.00344509,0.846537188,-0.241378299,0.016449932,-0.037909111,0.229082913,0.082637344,0.126436782
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0.133681378,-0.098651421,-0.126619037,0.395655865,-0.013138906,0.579913535,0.113789945,-0.166858153,0.498239136,0.467380168,0.221520213,0.232883161,0.413659706,0.635981545,0.738531047,0.406461339,0.154012057,0.044874099,0.139938994,0.184299181,0.21514231,0.42408866,0.042461192,0.307704555,0.218407128,0.09009009
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,0.001166086,-0.166084394,-0.133197979,-0.048986931,-0.027560731,0.135068935,0.460045921,-0.183591309,0.249267735,0.408858564,0.198620095,0.019981865,0.4244214,-0.047339877,0.720188238,0.16645174,0.182997622,0.068574299,0.009983305,0.180182311,0.609578973,0.602231159,-0.121876594,0.481960861,0.357759843,0.10619469
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,0.244811443,-0.065755438,-0.095749077,0.200114743,-0.035406794,0.209992688,0.202712725,-0.163081687,0.246497591,0.583782552,0.494078485,0.233201158,0.596171262,0.695630892,0.779848234,0.298949765,0.082847922,0.149592997,0.166602128,0.033753311,0.499584463,0.383696973,0.00846992,0.321538695,0.185383468,0.108108108
CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0.259319369,-0.154469282,-0.127332812,0.315821598,-0.044914609,0.208595538,0.488770887,-0.165982097,0.276957544,0.443214071,0.36979794,0.366408238,0.503147796,0.617346603,0.796538603,0.364176513,0.179823555,0.146247887,0.185019279,0.081883738,0.447220213,0.347156688,0.010772282,0.340829764,0.322415774,0.105263158
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,CN1CCC(CC1)C(=O)C1=CC=CC(NC(=O)C2=C(F)C=C(F)C=C2F)=N1,-0.130657267,-0.044324724,-0.022844097,0.450187745,-0.043128547,0.667610131,0.094370017,0.070946157,0.692741469,0.756926174,0.750877199,0.206167762,0.456408084,0.640537922,0.103136995,0.278726372,0.390749608,0.304190229,0.168233033,0.368526816,0.485905199,0.108687123,0.525955348,0.049536174,0.388563055,0.120481928
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,CN1CCC[C@@H]1CC1=CNC2=C1C=C(CCS(=O)(=O)C1=CC=CC=C1)C=C2,0.527088854,0.497778649,0.489599297,0.318832474,0.565179933,0.713504936,-0.08275788,0.582644523,0.806509047,0.65923893,0.960165297,0.088669927,0.757716459,0.537196027,0.763101624,0.298344428,0.662627674,0.115189982,0.120308373,0.618089692,0.740196923,0.876063257,0.205707447,0.404421524,0.395825085,0.388888889
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0.701884024,0.669810139,0.851561024,0.385140618,0.505124723,0.848177964,0.875432199,0.666874356,0.881541001,0.953161682,0.96762875,0.932261941,0.814795834,0.973877149,0.865412349,0.556965728,0.681313504,0.553048046,0.513504459,0.94428115,0.859577876,0.875451701,0.86986076,0.793902098,0.574116152,0.543859649
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,0.839580833,0.379850277,0.713347719,0.209212017,0.721199972,0.945504222,0.760958427,0.69300703,0.893389162,0.954025247,0.96331302,0.919375154,0.788296967,0.98390104,0.875383332,0.473348976,0.660668366,0.458638283,0.334361045,0.783739807,0.812604689,0.857907174,0.896465722,0.768137757,0.544130504,0.305555556
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,CN[C@@H]1CCC2=C(C1)C1=C(N2)C=CC(=C1)C(N)=O,0.681492176,0.712627575,0.637907801,-0.007496383,0.462916007,0.379266121,0.818906488,0.493043642,0.915429583,0.931391955,0.798393628,0.222001723,0.603146916,0.432551706,0.802948073,0.080963937,0.494534178,0.02986366,0.6855232,0.627737276,0.820953402,0.494451429,0.43858219,0.77478889,0.239479262,0.175675676
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,0.455904819,0.145760441,-0.011051987,-0.024534773,-0.125141577,0.677110022,0.135751131,0.561631604,0.017915582,0.863098642,0.884182971,0.453752302,0.35267922,0.578769155,0.306673708,0.646594112,0.473140737,-0.018383775,0.092708282,0.709204917,-0.247913902,0.070994118,-0.046614811,0.362364729,0.236702654,0.146067416
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0.309114144,0.136680862,0.019775401,0.658644758,-0.112923031,0.681331986,0.211632855,0.030637256,0.578356455,0.548641118,0.370202308,0.300003281,0.346720336,0.680879828,0.80175005,0.616575379,0.581499731,0.176229958,0.466672749,0.233040662,0.209217738,0.494760769,0.063435861,0.562105738,0.66246706,0.146788991
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)C4=C3)O[C@@]21O,0.194068127,0.022552487,0.006455826,0.135901286,-0.133094222,0.24628185,0.558699,0.164969485,0.311069041,0.496494776,0.354563421,0.178405311,0.399057749,-0.04152527,0.728181998,0.363300106,0.541749718,0.272657052,0.229780457,0.106083488,0.581927041,0.517453724,-0.040728331,0.634626184,0.523709674,0.162162162
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](C)(NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)O[C@@]21O,0.421325344,0.182131227,-0.007843269,0.425559631,-0.096947307,0.329779555,0.316716561,0.011306613,0.295633287,0.668331868,0.600753553,0.299690169,0.598972609,0.728835221,0.801141359,0.464625326,0.516572977,0.164955645,0.471239384,0.05664065,0.503086421,0.510658644,0.087405512,0.639873905,0.642595768,0.165137615
CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0.431129191,0.058479714,0.00697087,0.544249244,-0.119550041,0.305081366,0.603235799,0.109751834,0.352529643,0.526873401,0.521910097,0.437474852,0.461879138,0.650698874,0.830225206,0.567200885,0.600441527,0.21149181,0.491105068,0.109538778,0.462509999,0.451217517,0.088051863,0.636850227,0.672360117,0.160714286
CN(C)CCC1=CNC2=CC=CC=C12,FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2,0.161603915,-0.066058062,0.039522635,0.228949235,-0.013710867,0.486866311,0.233180901,0.372604739,0.019461863,0.817111829,0.602112776,0.215645147,0.788221719,0.537431855,0.29908593,0.147646413,0.416285515,0.36141749,0.094468777,0.378776739,0.411795023,0.370058933,0.155912056,0.323230649,0.328903455,0.078947368
CN(C)CCC1=CNC2=CC=CC=C12,[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0.192523409,0.034171073,-0.109323228,0.604193592,-0.008717472,0.601756735,0.134728149,0.01006328,0.305020417,0.407261758,0.751653312,0.183875331,0.408512745,0.664789056,0.857904397,0.492416606,0.232753418,-0.080895767,0.075570359,0.183560419,0.368861618,0.466956452,-0.134570848,0.405014084,0.285763075,0.115789474
CN(C)CCC1=CNC2=CC=CC=C12,[H][C@@]12CCCN1C(=O)[C@H](CC1=CC=CC=C1)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C,0.292169218,-0.015363604,-0.104729945,0.497639938,0.000615145,0.252047352,0.640172137,0.029845583,0.089251865,0.379017733,0.861933745,0.345964049,0.536318241,0.62761995,0.800933743,0.391083972,0.249846645,0.169442661,0.111806777,0.046911839,0.342053288,0.39185207,-0.078785805,0.443442279,0.31412561,0.132653061
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1,0.335110603,0.097953476,0.398177835,0.521116937,-0.061024347,0.75577175,0.465961868,0.661206683,0.185271603,0.650681412,0.97438152,0.526465544,0.467038831,0.664055053,0.638358745,0.485619675,0.725025561,0.872583677,0.682803265,0.363656337,0.880992236,0.879150827,0.842597356,0.936558065,0.853163185,0.420289855
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CN1CCCCC1CCN1C2=C(SC3=C1C=C(C=C3)S(C)=O)C=CC=C2,0.719052512,0.401505271,0.649896478,0.780503418,0.574862206,0.772834234,0.480958401,0.479069765,0.321448402,0.544043764,0.950971265,0.370390479,0.357924974,0.510801972,0.624442726,0.45373758,0.708112842,0.932443359,0.569896727,0.495719096,0.900837101,0.870626469,0.901270141,0.918554442,0.863143561,0.396825397
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CN1CCN(CC1)C1=NC2=CC(Cl)=CC=C2NC2=CC=CC=C12,0.571027489,0.015676832,0.370660538,0.28343165,0.143927371,0.5592313,0.256012306,0.291185857,0.124716593,0.475237694,0.799905094,0.866550851,0.440567351,0.622773116,0.667215049,0.36512222,0.096691403,0.713872389,0.636148882,0.163493864,0.753429457,0.656884064,0.631998976,0.603649499,0.521964653,0.202898551
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CN1CCN(CC1)C1=NC2=CC=CC=C2NC2=C1C=C(C)S2,0.530000012,0.03688825,0.532410399,0.603001386,0.162263858,0.70888662,0.563068645,0.317617861,0.185556328,0.531984441,0.941228274,0.759992174,0.461874801,0.71188119,0.824684987,0.424607625,0.180195258,0.674119146,0.130450111,0.337253236,0.738678872,0.645318842,0.575069049,0.655659854,0.286174218,0.183098592
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CNS(=O)(=O)CC1=CC=C2NC=C(CCN(C)C)C2=C1,0.092934636,0.304641663,-0.033929641,-0.092460259,-0.13896846,0.291839805,-0.360011043,-0.004285216,0.02464723,0.450104125,0.879619931,0.247278596,0.298476468,0.216406355,0.447870978,0.189324548,0.503562913,0.398338263,0.121674541,0.019823452,-0.174604492,-0.019625854,-0.111750769,0.454603965,0.04790648,0.169014085
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CNS(=O)(=O)CCC1=CC2=C(NC=C2C2CCN(C)CC2)C=C1,0.227221361,0.120016348,-0.093365057,-0.11499449,0.056709657,0.504744804,-0.301191873,0.026950228,0.04990783,0.494104186,0.844668584,0.254274444,0.25648071,0.203197386,0.46725649,0.098912404,0.497227107,0.186972659,0.002086257,0.139921979,-0.108763443,-0.005341992,0.045665138,0.556439692,0.130505987,0.126582278
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,COC1=C(OCCCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C=CC(=C1)C(C)=O,0.130624663,0.04450231,-0.010945245,-0.00133326,0.276195327,0.610275788,0.129024024,0.629160299,0.230342479,0.468290514,0.92057119,0.586986141,0.41582255,0.626027538,0.726470175,0.36756498,0.715541181,0.611949169,0.657693568,0.288465436,0.720584909,0.627071595,0.149327031,0.176569623,0.542985846,0.228915663
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,COC1=CC2=NNN=C2C=C1C(=O)NCC1CCCN1CC=C,0.096889697,0.088110331,0.048941385,-0.153150183,0.162031116,0.324532103,0.282685633,0.265553357,0.732235661,-0.002701657,0.350489578,0.484024834,0.37535627,-0.163283898,0.584406321,0.362997914,-0.007444384,0.102256432,0.11342324,0.548075715,-0.023773476,0.222654045,0.354988061,0.110378773,-0.310539714,0.160493827
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC,0.017452698,-0.00306743,-0.198169459,-0.107030641,-0.062438628,0.755521572,-0.007184737,0.45283222,0.20586914,0.577094437,0.908160447,0.558483063,0.443429954,0.155642846,0.54912661,0.077408536,0.516139714,0.292677048,0.847732395,0.161218307,0.339753258,0.230699399,-0.068318048,0.162493814,0.366723833,0.152173913
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,ClC1=C(CCN2CCN(CC2)C2=NSC3=CC=CC=C23)C=C2CC(=O)NC2=C1,0.151024266,0.14738146,0.236136644,0.484157034,0.153448453,0.815414296,0.114572878,0.308484312,0.11948512,0.670627738,0.933134504,0.803826922,0.271710361,0.3597532,0.533275418,0.263271255,0.704975501,0.499180736,0.755456206,0.186010603,0.653305683,0.640505421,0.42713087,0.688678047,0.692179019,0.141176471
CN(C)CCCN1C2=CC=CC=C2SC2=C1C=C(C=C2)C(C)=O,ClC1=CC2=C(C=C1)N(C1CCN(CCCN3C(=O)NC4=CC=CC=C34)CC1)C(=O)N2,-0.057087886,0.096571596,-0.092273423,0.120588626,0.44071516,0.599362635,-0.183381589,0.391071447,0.209400315,0.531483761,0.874616729,0.452789101,0.289669549,0.06583619,0.417947294,0.278481052,0.849241385,0.452562387,0.78625011,0.069061264,0.315321553,0.293889272,-0.25900991,0.65106143,0.405597425,0.15
